short_name,long_name,Sub-Borough Area,2000,2005-2009,2006-2010,2007-2011,2008-2012,2009-2013,2010-2014,2011-2015,2012-2016
rent_burden_sev_pct,Severely rent-burdened households,East Flatbush,0.261073100467911,0.279253891572732,0.307427606804311,0.312401935146443,0.320881792496222,0.330244228839077,0.343021313556491,0.336707600398274,0.335171108863733
rent_burden_sev_pct,Severely rent-burdened households,Flatlands/Canarsie,0.229425548532163,0.23327615780446,0.242675287936957,0.256627699623539,0.269719225766965,0.269144481005085,0.28019626650926,0.296884142773552,0.297654818614877
rent_burden_sev_pct,Severely rent-burdened households,Astoria,0.206903160607908,0.221455041252972,0.229730449133143,0.245375319333974,0.25248671966915,0.260691846351564,0.258026618036438,0.259341388462076,0.243138004762981
rent_burden_sev_pct,Severely rent-burdened households,Sunnyside/Woodside,0.211197258760876,0.240930474183959,0.240052185257665,0.252146042363434,0.26823868039411,0.270076428887904,0.285589065110801,0.285002353332041,0.267130725323681
rent_burden_sev_pct,Severely rent-burdened households,Jackson Heights,0.229872041671115,0.292928382600336,0.292339681774349,0.305341459042839,0.324017441690322,0.33748992051607,0.354520089285714,0.348034462697731,0.362491412869247
rent_burden_sev_pct,Severely rent-burdened households,Elmhurst/Corona,0.228039863008235,0.311039719626168,0.332094648245196,0.337960927193919,0.353135823849579,0.353022230387654,0.358259438705549,0.363569139758442,0.373004078793436
rent_burden_sev_pct,Severely rent-burdened households,Middle Village/Ridgewood,0.219531811000707,0.276809040646455,0.27253795309812,0.287194141811038,0.290843594059114,0.301958029677759,0.301551054301729,0.295253515636713,0.281020151886623
rent_burden_sev_pct,Severely rent-burdened households,Rego Park/Forest Hills,0.219500082766899,0.28498452589582,0.285887570600053,0.284381927987157,0.292547446381731,0.30074736170053,0.292303084755915,0.285385244074597,0.293292201196343
rent_burden_sev_pct,Severely rent-burdened households,North Crown Heights/Prospect Heights,0.2469701932514,0.284336483722987,0.277015980169822,0.280557727391191,0.276504924271645,0.279211782213784,0.289897917930059,0.285607271274471,0.28766551207409
rent_burden_sev_pct,Severely rent-burdened households,Flushing/Whitestone,0.236692166254215,0.303567989214176,0.312976920006574,0.330753172425117,0.337523951955882,0.343035245594301,0.362157203553496,0.373012805025368,0.383886716378033
rent_burden_sev_pct,Severely rent-burdened households,Hillcrest/Fresh Meadows,0.174395708852899,0.244600029792939,0.253110796512928,0.266807027733411,0.286161803810148,0.302359137147392,0.317463169241825,0.322237910342393,0.322276388300127
rent_burden_sev_pct,Severely rent-burdened households,Ozone Park/Woodhaven,0.256566964824742,0.304153901603893,0.296571102427888,0.304494673941283,0.312377126250107,0.310409878237009,0.31376858435682,0.330615590354169,0.329099106910604
rent_burden_sev_pct,Severely rent-burdened households,South Ozone Park/Howard Beach,0.226190476189004,0.308883789542698,0.32928560164012,0.332213227432412,0.336576308949127,0.349605707848291,0.381868336688287,0.36104009933533,0.349353332823142
rent_burden_sev_pct,Severely rent-burdened households,Bayside/Little Neck,0.196717802353305,0.260105448154657,0.263067904250122,0.268946243629788,0.292359081419624,0.286177280829687,0.287656380316931,0.286223179521166,0.274155405405405
rent_burden_sev_pct,Severely rent-burdened households,Jamaica,0.231425244672209,0.289503440700417,0.309486251585166,0.317580509996408,0.32488747130891,0.325597832489104,0.344228311798949,0.331537469551512,0.323637190012215
rent_burden_sev_pct,Severely rent-burdened households,Queens Village,0.18924489413439,0.222560543832318,0.244188438592882,0.261586910385432,0.266328719048547,0.274210120729515,0.297919714994593,0.304182509505703,0.304960541149944
rent_burden_sev_pct,Severely rent-burdened households,Rockaways,0.249143007822568,0.273494134704099,0.297998002345073,0.296542088718128,0.298083961248654,0.3003426124197,0.295758134081487,0.267051070840198,0.279043326430341
rent_burden_sev_pct,Severely rent-burdened households,North Shore,0.219536563807196,0.322077705519426,0.323147158015958,0.338416612589228,0.353880561877109,0.352440029837855,0.347993734184842,0.341677609980302,0.345340642129992
rent_burden_sev_pct,Severely rent-burdened households,Mid-Island,0.207829181494162,0.303250288731232,0.296771378708551,0.302091537586418,0.310828583954406,0.325411334552102,0.289064408435795,0.292885375494071,0.316759192211763
rent_burden_sev_pct,Severely rent-burdened households,South Shore,0.214579224193585,0.270437999761308,0.277828259881872,0.260982753010088,0.25312073848736,0.262110287397177,0.294163882884653,0.298196948682386,0.289202555120544
